country,countryisocode,year_actual,ccode,war_prio,any_prio,war_prio_on,any_prio_on,gdp,gdp_l,gpcp,gpcp_l,gpcp_l2,gpcp_g,gpcp_g_l,lgpcp,lgpcp_l,lgpcp_l2,lgdp,lgdp_l,gdp_g,gdp_g_l,dum_90,inci,warinci2,waryear,inci_on,gpcp,gpcp_l,gpcp_l2,gpcp_g,gpcp_g_l,gpcp_g_fl,gpcp_d,gpcp_d_l,gpcp_df_mean,gpcp_df_mean_l,gpcp_df_mean_l2,gpcp_jd,gpcp_mean,same,temp_all,temp_seas_crop,temp_seas_maize,temp_all_lag,temp_seas_crop_lag,temp_seas_maize_lag,temp_all_dif,temp_seas_crop_dif,temp_seas_maize_dif,temp_all_diflag,temp_seas_crop_diflag,temp_seas_maize_diflag,prec_all,prec_seas_crop,prec_seas_maize,prec_all_lag,prec_seas_crop_lag,prec_seas_maize_lag,prec_all_dif,prec_seas_crop_dif,prec_seas_maize_dif,prec_all_diflag,prec_seas_crop_diflag,prec_seas_maize_diflag,cru_temp_maize_diftrend,cru_temp_maize_diftrend_lag,cru_prec_maize_diftrend,cru_prec_maize_diftrend_lag,ncc_tavg,ncc_prec,ncc_dday0c,ncc_dday10c,ncc_dday25c,ncc_dday30c,ncc_dday35c,ncc_tavg_lag,ncc_prec_lag,ncc_dday0c_lag,ncc_dday10c_lag,ncc_dday25c_lag,ncc_dday30c_lag,ncc_dday35c_lag,ncc_tavg_dif,ncc_prec_dif,ncc_dday0c_dif,ncc_dday10c_dif,ncc_dday25c_dif,ncc_dday30c_dif,ncc_dday35c_dif,ncc_tavg_diflag,ncc_prec_diflag,ncc_dday0c_diflag,ncc_dday10c_diflag,ncc_dday25c_diflag,ncc_dday30c_diflag,ncc_dday35c_diflag,gpcp_precip_maize,gpcp_precip_maize_lag,gpcp_precip_maize_dif,gpcp_precip_maize_diflag,gpcp_precip_crop,gpcp_precip_crop_lag,gpcp_precip_crop_dif,gpcp_precip_crop_diflag,war_prio_new,any_prio_new,war_onset_new,any_onset_new,iccode1,iccode2,iccode3,iccode4,iccode5,iccode6,iccode7,iccode8,iccode9,iccode10,iccode11,iccode12,iccode13,iccode14,iccode15,iccode16,iccode17,iccode18,iccode19,iccode20,iccode21,iccode22,iccode23,iccode24,iccode25,iccode26,iccode27,iccode28,iccode29,iccode30,iccode31,iccode32,iccode33,iccode34,iccode35,iccode36,iccode37,iccode38,iccode39,iccode40,iccode41,yearfe1,yearfe2,yearfe3,yearfe4,yearfe5,yearfe6,yearfe7,yearfe8,yearfe9,yearfe10,yearfe11,yearfe12,yearfe13,yearfe14,yearfe15,yearfe16,yearfe17,yearfe18,yearfe19,yearfe20,yearfe21,yearfe22,yearfe23,yearfe24,yearfe25,yearfe26,year,Iccyear1,Iccyear2,Iccyear3,Iccyear4,Iccyear5,Iccyear6,Iccyear7,Iccyear8,Iccyear9,Iccyear10,Iccyear11,Iccyear12,Iccyear13,Iccyear14,Iccyear15,Iccyear16,Iccyear17,Iccyear18,Iccyear19,Iccyear20,Iccyear21,Iccyear22,Iccyear23,Iccyear24,Iccyear25,Iccyear26,Iccyear27,Iccyear28,Iccyear29,Iccyear30,Iccyear31,Iccyear32,Iccyear33,Iccyear34,Iccyear35,Iccyear36,Iccyear37,Iccyear38,Iccyear39,Iccyear40,Iccyear41,cru_temp_diftrend,cru_temp_diftrend_lag,cru_prec_diftrend,cru_prec_diftrend_lag,gdpcapgrowth,gdpcapgrowth_lag,gdpcapgrowth_lag2,gdpcap1980,polity2,polity2_lag,polity2_lag2,polity1980
Guinea-Bissau,GNB,1991,404,0,0,0,0,642.9886,654.388,1522.455,1294.712,1659.252,0.1759024,-0.2197014,7.328079,7.166044,7.414122,6.466127,6.4837,-0.01742,0.107719,1,0,0,0,0,1522.455,1294.712,1659.252,0.175902,-0.2197012,-0.0760317,227.7424,-364.5397,96.77673,-130.9657,233.574,1522.45,1428.987,1,26.843519,26.981394,26.944444,27.052778,27.184714,27.126111,-0.20925926,-0.20332018,-0.18166667,0.53703704,0.41403682,0.41333333,1.2486333,1.2983077,1.33392,1.3349667,1.4046363,1.4193367,-0.08633333,-0.1063286,-0.08541667,-0.31136667,-0.25078363,-0.25834667,-0.21415459,-0.01450538,-0.24710797,-0.14408836,27.242833,1.17154,5011.882,3171.882,457.468,83.121,8.924,27.561,1.291248,5071.354,3231.354,493.323,77.595,6.205,-0.31816667,-0.119708,-59.472,-59.472,-35.855,5.526,2.719,0.668,-0.215629,123.232,123.232,88.395,11.94,0.946,1.52245,1.29471,0.22774,-0.36455,1.52245,1.29471,0.22774,-0.36455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11803543,0.12774392,-0.30090725,-0.19762637,-1.741994,10.771902,1.803486,521.2217,-6,-8,-8,-7
Guinea-Bissau,GNB,1992,404,0,0,0,0,501.6052,642.9886,1406.7,1522.455,1294.712,-0.0760318,0.1759024,7.249002,7.328079,7.166044,6.217813,6.466127,-0.2198848,-0.01742,1,0,0,0,0,1406.7,1522.455,1294.712,-0.0760317,0.175902,0.2213844,-115.7549,227.7424,-18.97815,96.77673,-130.9657,1406.7,1428.987,1,26.859259,27.000855,26.946111,26.843519,26.981394,26.944444,0.01574074,0.01946088,0.00166667,-0.20925926,-0.20332018,-0.18166667,1.8142778,1.6705765,1.7076433,1.2486333,1.2983077,1.33392,0.56564444,0.37226884,0.37372333,-0.08633333,-0.1063286,-0.08541667,-0.23047047,-0.21415459,0.10901242,-0.24710797,27.208167,1.729433,5006.382,3166.382,441.001,68.727,5.666,27.242833,1.17154,5011.882,3171.882,457.468,83.121,8.924,-0.03466667,0.557893,-5.5,-5.5,-16.467,-14.394,-3.258,-0.31816667,-0.119708,-59.472,-59.472,-35.855,5.526,2.719,1.4067,1.52245,-0.11575,0.22774,1.4067,1.52245,-0.11575,0.22774,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13881478,-0.11803543,0.24778966,-0.30090725,-21.988477,-1.741994,10.771902,521.2217,-6,-6,-8,-7
Guinea-Bissau,GNB,1993,404,0,0,0,0,649.8347,501.6052,1718.121,1406.7,1522.455,0.2213841,-0.0760318,7.448987,7.249002,7.328079,6.476718,6.217813,0.2955104,-0.2198848,1,0,0,0,0,1718.121,1406.7,1522.455,0.2213844,-0.0760317,-0.1257062,311.4214,-115.7549,292.4432,-18.97815,96.77673,1718.12,1428.987,1,26.925926,27.349869,27.290556,26.859259,27.000855,26.946111,0.06666667,0.34901381,0.34444444,0.01574074,0.01946088,0.00166667,1.7472444,1.7469817,1.77615,1.8142778,1.6705765,1.7076433,-0.06703333,0.07640513,0.06850667,0.56564444,0.37226884,0.37372333,0.09599144,-0.23047047,0.15991615,0.10901242,27.435167,1.58193,5048.51,3208.51,470.401,82.896,10.959,27.208167,1.729433,5006.382,3166.382,441.001,68.727,5.666,0.227,-0.147503,42.128,42.128,29.4,14.169,5.293,-0.03466667,0.557893,-5.5,-5.5,-16.467,-14.394,-3.258,1.71812,1.4067,0.31142,-0.11575,1.71812,1.4067,0.31142,-0.11575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1086682,-0.13881478,0.16380878,0.24778966,29.551029,-21.988477,-1.741994,521.2217,-6,-6,-6,-7
Guinea-Bissau,GNB,1994,404,0,0,0,0,724.6144,649.8347,1502.143,1718.121,1406.7,-0.1257059,0.2213841,7.314648,7.448987,7.249002,6.585639,6.476718,0.1150749,0.2955104,1,0,0,0,0,1502.143,1718.121,1406.7,-0.1257062,0.2213844,0.011131,-215.9784,311.4214,76.46484,292.4432,-18.97815,1502.14,1428.987,1,26.766667,26.950888,26.905556,26.925926,27.349869,27.290556,-0.15925926,-0.39898093,-0.385,0.06666667,0.34901381,0.34444444,1.9890333,1.9452947,1.9735,1.7472444,1.7469817,1.77615,0.24178889,0.19831302,0.19735,-0.06703333,0.07640513,0.06850667,-0.30699111,0.09599144,0.3396632,0.15991615,27.165167,1.696551,4998.138,3158.138,436.651,67.195,5.995,27.435167,1.58193,5048.51,3208.51,470.401,82.896,10.959,-0.27,0.114621,-50.372,-50.372,-33.75,-15.701,-4.964,0.227,-0.147503,42.128,42.128,29.4,14.169,5.293,1.50214,1.71812,-0.21598,0.31142,1.50214,1.71812,-0.21598,0.31142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30444756,-0.1086682,0.38865013,0.16380878,11.507496,29.551029,-21.988477,521.2217,5,-6,-6,-7
Guinea-Bissau,GNB,1995,404,0,0,0,0,709.392,724.6144,1518.863,1502.143,1718.121,0.0111308,-0.1257059,7.325717,7.314648,7.448987,6.564408,6.585639,-0.0210075,0.1150749,1,0,0,0,0,1518.863,1502.143,1718.121,0.011131,-0.1257062,0.0099407,16.72034,-215.9784,93.18518,76.46484,292.4432,1518.86,1428.987,1,27.066667,27.293458,27.257222,26.766667,26.950888,26.905556,0.3,0.34257068,0.35166667,-0.15925926,-0.39898093,-0.385,1.5105778,1.5358085,1.5512367,1.9890333,1.9452947,1.9735,-0.47845556,-0.40948619,-0.42226333,0.24178889,0.19831302,0.19735,0.02669302,-0.30699111,-0.10020307,0.3396632,27.272,1.437772,5017.613,3177.613,456.572,71.632,4.211,27.165167,1.696551,4998.138,3158.138,436.651,67.195,5.995,0.10683333,-0.258779,19.475,19.475,19.921,4.437,-1.784,-0.27,0.114621,-50.372,-50.372,-33.75,-15.701,-4.964,1.51886,1.50214,0.01672,-0.21598,1.51886,1.50214,0.01672,-0.21598,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04096765,-0.30444756,-0.10675296,0.38865013,-2.1007587,11.507496,29.551029,521.2217,5,5,-6,-7
Guinea-Bissau,GNB,1996,404,0,0,0,0,729.1287,709.392,1533.962,1518.863,1502.143,0.009941,0.0111308,7.335609,7.325717,7.314648,6.59185,6.564408,0.027822,-0.0210075,1,0,0,0,0,1533.962,1518.863,1502.143,0.0099407,0.011131,-0.0223764,15.09851,16.72034,108.2837,93.18518,76.46484,1533.96,1428.987,1,27.035185,27.357561,27.304444,27.066667,27.293458,27.257222,-0.03148148,0.06410256,0.04722222,0.3,0.34257068,0.35166667,1.5495444,1.5022264,1.5323667,1.5105778,1.5358085,1.5512367,0.03896667,-0.03358205,-0.01887,-0.47845556,-0.40948619,-0.42226333,0.0559327,0.02669302,-0.13667601,-0.10020307,27.507167,1.483646,5060.941,3220.941,488.408,72.849,7.188,27.272,1.437772,5017.613,3177.613,456.572,71.632,4.211,0.23516667,0.045874,43.328,43.328,31.836,1.217,2.977,0.10683333,-0.258779,19.475,19.475,19.921,4.437,-1.784,1.53396,1.51886,0.0151,0.01672,1.53396,1.51886,0.0151,0.01672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10896922,-0.04096765,-0.08473384,-0.10675296,2.7821994,-2.1007587,11.507496,521.2217,5,5,5,-7
Guinea-Bissau,GNB,1997,404,0,0,0,0,663.1747,729.1287,1499.637,1533.962,1518.863,-0.0223767,0.009941,7.312978,7.335609,7.325717,6.497038,6.59185,-0.090456,0.027822,1,0,0,0,0,1499.637,1533.962,1518.863,-0.0223764,0.0099407,-0.0707298,-34.32446,15.09851,73.95923,108.2837,93.18518,1499.64,1428.987,1,27.342593,27.410519,27.341111,27.035185,27.357561,27.304444,0.30740741,0.05295858,0.03666667,-0.03148148,0.06410256,0.04722222,1.9630778,2.0070053,2.0515633,1.5495444,1.5022264,1.5323667,0.41353333,0.5047789,0.51919667,0.03896667,-0.03358205,-0.01887,0.07461682,0.0559327,0.36491771,-0.13667601,27.328833,1.849312,5028.542,3188.542,454.497,61.427,4.246,27.507167,1.483646,5060.941,3220.941,488.408,72.849,7.188,-0.17833333,0.365666,-32.399,-32.399,-33.911,-11.422,-2.942,0.23516667,0.045874,43.328,43.328,31.836,1.217,2.977,1.49964,1.53396,-0.03432,0.0151,1.49964,1.53396,-0.03432,0.0151,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16191809,-0.10896922,0.31185195,-0.08473384,-9.045591,2.7821994,-2.1007587,521.2217,5,5,5,-7
Guinea-Bissau,GNB,1998,404,1,1,1,1,488.5514,663.1747,1393.568,1499.637,1533.962,-0.0707298,-0.0223767,7.239623,7.312978,7.335609,6.191445,6.497038,-0.2633142,-0.090456,1,1,1,1,1,1393.568,1499.637,1533.962,-0.0707298,-0.0223764,0.2175905,-106.069,-34.32446,-32.10974,73.95923,108.2837,1393.56,1428.987,1,27.913889,27.807101,27.787222,27.342593,27.410519,27.341111,0.5712963,0.3965812,0.44611111,0.30740741,0.05295858,0.03666667,1.5734111,1.6439724,1.68121,1.9630778,2.0070053,2.0515633,-0.38966667,-0.36303294,-0.37035333,0.41353333,0.5047789,0.51919667,0.50274539,0.07461682,-0.02303856,0.36491771,27.578833,1.176612,5074.674,3234.674,495.6,88.969,7.943,27.328833,1.849312,5028.542,3188.542,454.497,61.427,4.246,0.25,-0.6727,46.132,46.132,41.103,27.542,3.697,-0.17833333,0.365666,-32.399,-32.399,-33.911,-11.422,-2.942,1.39356,1.49964,-0.10608,-0.03432,1.39356,1.49964,-0.10608,-0.03432,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6966943,0.16191809,-0.09476225,0.31185195,-26.331418,-9.045591,2.7821994,521.2217,0,5,5,-7
Guinea-Bissau,GNB,1999,404,0,1,,,542.827,488.5514,1696.795,1393.568,1499.637,0.2175904,-0.0707298,7.436496,7.239623,7.312978,6.296791,6.191445,0.111095,-0.2633142,1,1,1,0,,1696.795,1393.568,1499.637,0.2175905,-0.0707298,-0.0177402,303.2272,-106.069,271.1174,-32.10974,73.95923,1696.8,1428.987,1,27.252778,27.502367,27.454444,27.913889,27.807101,27.787222,-0.66111111,-0.30473373,-0.33277778,0.5712963,0.3965812,0.44611111,1.9259222,2.0410095,2.0525333,1.5734111,1.6439724,1.68121,0.35251111,0.39703708,0.37132333,-0.38966667,-0.36303294,-0.37035333,0.15198507,0.50274539,0.33068183,-0.02303856,27.233167,1.786182,5010.613,3170.613,435.881,76.366,8.286,27.578833,1.176612,5074.674,3234.674,495.6,88.969,7.943,-0.34566667,0.60957,-64.061,-64.061,-59.719,-12.603,0.343,0.25,-0.6727,46.132,46.132,41.103,27.542,3.697,1.6968,1.39356,0.30324,-0.10608,1.6968,1.39356,0.30324,-0.10608,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00093691,0.6966943,0.24080132,-0.09476225,11.109496,-26.331418,-9.045591,521.2217,3,0,5,-7
Guinea-Bissau,GNB,2000,404,0,0,0,,762.4012,542.827,1666.694,1696.795,1393.568,-0.01774,0.2175904,7.418597,7.436496,7.239623,6.636473,6.296791,0.4045011,0.111095,1,0,0,0,,1666.694,1696.795,1393.568,-0.0177402,0.2175905,-0.1683044,-30.10156,303.2272,241.0159,271.1174,-32.10974,1666.7,1428.987,1,27.05463,26.881427,26.838333,27.252778,27.502367,27.454444,-0.19814815,-0.62094017,-0.61611111,-0.66111111,-0.30473373,-0.33277778,1.9030444,1.9044249,1.9361233,1.9259222,2.0410095,2.0525333,-0.02287778,-0.13658462,-0.11641,0.35251111,0.39703708,0.37132333,-0.48210859,0.15198507,0.19666889,0.33068183,27.056167,1.753056,4978.294,3138.294,409.032,54.322,3.261,27.233167,1.786182,5010.613,3170.613,435.881,76.366,8.286,-0.177,-0.033126,-32.319,-32.319,-26.849,-22.044,-5.025,-0.34566667,0.60957,-64.061,-64.061,-59.719,-12.603,0.343,1.6667,1.6968,-0.0301,0.30324,1.6667,1.6968,-0.0301,0.30324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23560515,-0.00093691,0.200976,0.24080132,40.450125,11.109496,-26.331418,521.2217,5,3,0,-7
Guinea-Bissau,GNB,2001,404,0,0,0,0,576.1284,762.4012,1386.182,1666.694,1696.795,-0.1683044,-0.01774,7.234309,7.418597,7.436496,6.35633,6.636473,-0.2443238,0.4045011,1,0,0,0,0,1386.182,1666.694,1696.795,-0.1683044,-0.0177402,,-280.5118,-30.10156,-39.49597,241.0159,271.1174,1386.18,1428.987,1,27.325,27.316174,27.270556,27.05463,26.881427,26.838333,0.27037037,0.43474688,0.43222222,-0.19814815,-0.62094017,-0.61611111,1.4509667,1.3718602,1.3967067,1.9030444,1.9044249,1.9361233,-0.45207778,-0.53256469,-0.53941667,-0.02287778,-0.13658462,-0.11641,-0.06786891,-0.48210859,-0.36035072,0.19666889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38618,1.6667,-0.28052,-0.0301,1.38618,1.6667,-0.28052,-0.0301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00175487,-0.23560515,-0.26804932,0.200976,-24.432385,40.450125,11.109496,521.2217,5,5,3,-7
Guinea-Bissau,GNB,2002,404,0,0,0,0,547.7579,576.1284,1381.2,1386.182,1666.694,-0.0035941,-0.1683044,7.230708,7.234309,7.418597,6.305833,6.35633,-0.0492434,-0.2443238,1,0,0,0,0,,,,,,,,,,,,1381.2,1428.987,1,27.438889,27.661275,27.613333,27.325,27.316174,27.270556,0.11388889,0.34510191,0.34277778,0.27037037,0.43474688,0.43222222,1.1961222,1.1970069,1.23125,1.4509667,1.3718602,1.3967067,-0.25484444,-0.17485325,-0.16545667,-0.45207778,-0.53256469,-0.53941667,0.25692633,-0.06786891,-0.54341033,-0.36035072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3812,1.38618,-0.00498,-0.28052,1.3812,1.38618,-0.00498,-0.28052,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07561393,-0.00175487,-0.5398413,-0.26804932,-4.9243363,-24.432385,40.450125,521.2217,5,5,5,-7
Guinea-Bissau,GNB,2003,404,0,0,0,0,582.6069,547.7579,1509.1,1381.2,1386.182,0.0926007,-0.0035941,7.319269,7.230708,7.234309,6.367513,6.305833,0.0636212,-0.0492434,1,0,0,0,0,,,,,,,,,,,,1509.08,1428.987,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50908,1.3812,0.12788,-0.00498,1.50908,1.3812,0.12788,-0.00498,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,6.3621173,-4.9243363,-24.432385,521.2217,-1,5,5,-7
Guinea-Bissau,GNB,2004,404,0,0,0,0,,582.6069,1248.4,1509.1,1381.2,-0.1727519,0.0926007,7.129618,7.319269,7.230708,,6.367513,,0.0636212,1,0,0,0,0,,,,,,,,,,,,1248.42,1428.987,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24842,1.50908,-0.26066,0.12788,1.24842,1.50908,-0.26066,0.12788,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,6.3621173,-4.9243363,521.2217,-1,-1,5,-7
Guinea-Bissau,GNB,2005,404,0,0,0,0,,,1653.4,1248.4,1509.1,0.3244152,-0.1727519,7.410589,7.129618,7.319269,,,,,1,0,0,0,0,,,,,,,,,,,,1653.36,1428.987,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65336,1.24842,0.40494,-0.26066,1.65336,1.24842,0.40494,-0.26066,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,6.3621173,521.2217,6,-1,-1,-7
Guinea-Bissau,GNB,2006,404,0,0,0,0,,,1443.8,1653.4,1248.4,-0.1267691,0.3244152,7.275034,7.410589,7.129618,,,,,1,0,0,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,521.2217,6,6,-1,-7
"Gambia, The",GMB,1981,420,0,1,0,1,1096.268,1117.776,743.0121,589.6017,729.6553,0.2601933,-0.1919449,6.610713,6.379447,6.592572,6.999667,7.019096,-0.0192418,,0,1,0,0,1,743.0121,589.6017,729.6553,0.2601933,-0.1919449,-0.1118811,153.4104,-140.0536,7.3479,-146.0625,-6.008881,743.01,737.6478,1,27.583333,28.031667,28.018667,27.391667,27.605,27.577333,0.19166667,0.42666667,0.44133333,-0.06666667,0.10166667,0.09466667,0.86175,0.81821,0.816448,0.61445,0.66018,0.662724,0.2473,0.15803,0.153724,-0.46245,-0.46447,-0.464736,0.30805797,-0.1097971,0.0226081,-0.12016848,28.250333,0.895406,5197.845,3357.845,622.345,132.386,13.758,28.364667,0.637602,5219.503,3379.503,641.49,136.808,19.28,-0.11433333,0.257804,-21.658,-21.658,-19.145,-4.422,-5.522,0.21066667,-0.357929,38.946,38.946,48.35,37.49,9.403,0.71428,0.5678,0.14648,-0.15401,0.71481,0.5682,0.14661,-0.15375,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31755599,0.16512681,0.05883844,-0.17924511,-1.924178,,,1117.776,7,8,8,8
